频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频
[BD]靖天國際,https://stream1.freetv.fun/jing-tian-guo-ji-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211901276301_20.png,6.334,未分组,h264,1920x1080,30.0,有音频
[BD]靖天育樂,https://stream1.freetv.fun/jing-tian-yu-le-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211234557699_27.png,3.745,未分组,h264,1920x1080,30.0,有音频
[BD]tvbs,https://stream1.freetv.fun/tvbs-5.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720162650498510_75.png,5.361,未分组,,,,无音频
[BD]中視[geo-blocked],https://stream1.freetv.fun/zhong-shi-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126214137329410_57.jpg,3.227,未分组,h264,1920x1080,30.0,有音频
[BD]靖洋戲劇,https://stream1.freetv.fun/jing-yang-xi-ju-6.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711224936326578_83.jpg,3.096,未分组,h264,1920x1080,30.0,有音频
[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-7.ctv,网络源,https://epg.pw/media/img/logo/1_164.jpg,3.268,未分组,h264,1280x720,29.97002997002997,有音频
[BD]寰宇新聞台灣,https://stream1.freetv.fun/huan-yu-xin-wen-tai-wan-9.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134538350977_27.png,4.284,未分组,h264,1920x1080,30.0,有音频
[HD]人间卫视,https://stream1.freetv.fun/ren-jian-wei-shi-10.ctv,网络源,https://epg.pw/media/img/logo/1_164.jpg,3.403,未分组,h264,1280x720,29.97002997002997,有音频
[BD]靖天綜合,https://stream1.freetv.fun/jing-tian-zong-he-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211628838481_19.png,3.801,未分组,h264,1920x1080,30.0,有音频
[BD]love nature,https://stream1.freetv.fun/love-nature-29.m3u8,网络源,https://epg.pw/media/images/channel/2023/02/05/large/20230205151332194260_50.jpg,3.952,未分组,h264,1920x1080,30.0,有音频
[BD]eleven sports1 *wj,https://stream1.freetv.fun/9322c98a30c7b06e28b847480ef23f260996c453ab3f97b639ecef6e76091f5c.ctv,网络源,https://epg.pw/media/images/channel/2024/03/09/large/20240309021436743554_65.png,1.685,未分组,h264,1280x720,25.0,有音频
[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-5.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318090618776046_10.png,1.268,未分组,h264,1280x720,25.0,有音频
[VGA]asharq discovery,https://stream1.freetv.fun/ae1bcd61012a7cb1b781fb6af83dcacdc03f254790032b4374b976b61dd7ea4a.m3u8,网络源,https://epg.pw/media/images/channel/2023/08/05/large/20230805000246427864_44.png,4.187,未分组,h264,,,有音频
[BD]民視影劇,https://stream1.freetv.fun/min-shi-ying-ju-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210223252835797_79.png,3.596,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]eltv生活英語,https://stream1.freetv.fun/25009e007fe9937c1ef883de9ea6660ef07f33797dfed25679902bf9d6528d1e.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718011639702320_80.jpg,8.166,未分组,h264,1920x1080,30.0,有音频
[BD]緯來體育[geo-blocked],https://stream1.freetv.fun/wei-lai-ti-yu-8.ctv,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722105618864183_26.png,5.471,未分组,,,,无音频
[BD]采昌影劇,https://stream1.freetv.fun/cai-chang-ying-ju-7.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/03/large/20220803165226227722_22.jpg,1.393,未分组,h264,1280x720,25.0,有音频
[HD]美亚电影 *c[geo-blocked],https://stream1.freetv.fun/mei-ya-dian-ying---c-1.ctv,网络源,https://epg.pw/media/images/channel/2024/01/14/large/20240114154701302621_82.png,1.503,未分组,h264,1280x720,25.0,有音频
[BD]東森財經[geo-blocked],https://stream1.freetv.fun/dong-sen-cai-jing-1.ctv,网络源,https://epg.pw/media/uploads/tmp_logo/2016/02/13/20160213075202249166_88.jpg,5.339,未分组,,,,无音频
[BD]非凡新聞,https://stream1.freetv.fun/fei-fan-xin-wen-3.ctv,网络源,https://epg.pw/media/images/channel/2016/06/17/large/20160617165249161501_56.png,5.393,未分组,,,,无音频
[BD]rock entertainment,https://stream1.freetv.fun/rock-entertainment-6.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318090618776046_10.png,4.284,未分组,h264,1920x1080,30.0,有音频
[BD]靖天日本,https://stream1.freetv.fun/jing-tian-ri-ben-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211326607261_29.png,5.224,未分组,h264,1920x1080,30.0,有音频
[BD]台視財經,https://stream1.freetv.fun/tai-shi-cai-jing-3.m3u8,网络源,https://epg.pw/media/images/channel/2016/01/14/large/20160114205737775986_67.jpg,8.458,未分组,h264,1920x1080,30.0,有音频
[BD]rock entertainment *wj,https://stream1.freetv.fun/rock-entertainment--wj-1.ctv,网络源,https://epg.pw/media/images/channel/2022/03/18/large/20220318090618776046_10.png,1.373,未分组,h264,1280x720,25.0,有音频
[BD]達文西,https://stream1.freetv.fun/da-wen-xi-2.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814042042678791_12.png,8.567,未分组,h264,1920x1080,30.0,有音频
[BD]民視第一,https://stream1.freetv.fun/min-shi-di-yi-7.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/23/large/20220323172047199293_67.png,7.621,未分组,h264,1920x1080,30.0,有音频
[BD]中天新聞,https://stream1.freetv.fun/zhong-tian-xin-wen-1.m3u8,网络源,https://epg.pw/media/images/channel/2022/03/05/large/20220305151207450324_69.png,6.049,未分组,h264,1280x720,30.0,有音频
[BD]靖天日本,https://stream1.freetv.fun/jing-tian-ri-ben-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211326607261_29.png,13.798,未分组,h264,1920x1080,30.0,有音频
[BD]博斯高球i,https://stream1.freetv.fun/bo-si-gao-qiu-i-3.m3u8,网络源,https://epg.pw/media/img/logo/2013/10/30/b6b542af76a22d8bb07bcf8a92aa155f.jpg,7.852,未分组,h264,1920x1080,30.0,有音频
[HD]afn *c[geo-blocked],https://stream1.freetv.fun/bd19f018819880711ece34ad85fe05112e4e99415e13e4a428c1d805bc260b85.ctv,网络源,https://epg.pw/media/images/channel/2020/09/21/large/20200921205351734473_48.png,1.467,未分组,h264,1280x720,25.0,有音频
[BD]寰宇新聞台灣,https://stream1.freetv.fun/huan-yu-xin-wen-tai-wan-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134538350977_27.png,8.032,未分组,h264,1920x1080,30.0,有音频
[BD]智林體育,https://stream1.freetv.fun/zhi-lin-ti-yu-2.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/10/large/20220510161417649264_37.jpg,3.742,未分组,h264,1280x720,30.0,有音频
[BD]亞洲旅遊[geo-blocked],https://stream1.freetv.fun/ya-zhou-lu-you-14.m3u8,网络源,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,5.246,未分组,h264,1920x1080,30.0,有音频
[BD]靖天歡樂,https://stream1.freetv.fun/jing-tian-huan-le-3.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211755214321_72.png,6.628,未分组,h264,1920x1080,30.0,有音频
[BD]好消息2,https://stream1.freetv.fun/hao-xiao-xi-2-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126211024028574_31.jpg,9.059,未分组,h264,1920x1080,30.0,有音频
[HD]龙华偶像 *c[geo-blocked],https://stream1.freetv.fun/long-hua-ou-xiang---c-1.ctv,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126162628265986_92.jpg,1.568,未分组,h264,1280x720,25.0,有音频
[BD]liveabc互動英語,https://stream1.freetv.fun/liveabchu-dong-ying-yu-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/06/05/large/20230605165055198774_53.jpg,4.671,未分组,h264,1920x1080,30.0,有音频
[BD]中視新聞,https://stream1.freetv.fun/zhong-shi-xin-wen-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164553238162_16.png,4.405,未分组,h264,1920x1080,30.0,有音频
[BD]东森幼幼yoyo *c[geo-blocked],https://stream1.freetv.fun/dong-sen-you-you-yoyo--c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/06/14/large/20230614213059204205_66.png,1.459,未分组,h264,1280x720,25.0,有音频
[BD]亚洲旅游 *c[geo-blocked],https://stream1.freetv.fun/ya-zhou-lu-you---c-1.ctv,网络源,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,1.264,未分组,h264,1280x720,25.0,有音频
[HD]tvbs新闻,https://stream1.freetv.fun/tvbsxin-wen-8.ctv,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128055934838968_50.png,10.778,未分组,h264,1280x720,30.0,有音频
[HD]smithsonian channel east,https://stream1.freetv.fun/smithsonian-channel-east-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/03/large/20230703010539122476_41.jpeg,2.999,未分组,h264,1280x720,29.97002997002997,有音频
[BD]hollywood movies *c[geo-blocked],https://stream1.freetv.fun/4f58a85029d26d4fe5f65b7fb30c22e542f3f51e842801f3137632c1def18d3a.ctv,网络源,https://epg.pw/media/images/channel/2023/03/05/large/20230305234858603161_67.png,1.801,未分组,h264,1280x720,25.0,有音频
[BD]博斯網球,https://stream1.freetv.fun/bo-si-wang-qiu-1.m3u8,网络源,https://epg.pw/media/images/channel/2020/03/22/large/20200322221733899159_41.png,4.580,未分组,h264,1920x1080,30.0,有音频
[BD]sbn全球財經,https://stream1.freetv.fun/sbnquan-qiu-cai-jing-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/03/large/20220803173317073273_59.jpg,3.032,未分组,h264,1920x1080,30.0,有音频
[BD]八大综合 *c[geo-blocked],https://stream1.freetv.fun/ba-da-zong-he---c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720154712065553_65.png,1.403,未分组,h264,1280x720,25.0,有音频
[BD]東森幼幼[geo-blocked],https://stream1.freetv.fun/dong-sen-you-you-6.ctv,网络源,https://epg.pw/media/images/channel/2022/10/24/large/20221024221936025013_58.jpg,5.464,未分组,,,,无音频
[HD]中视 *c[geo-blocked],https://stream1.freetv.fun/zhong-shi---c-1.ctv,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126214137329410_57.jpg,1.342,未分组,h264,1280x720,25.0,有音频
[BD]大愛電視,https://stream1.freetv.fun/da-ai-dian-shi-7.m3u8,网络源,https://epg.pw/media/uploads/tmp_logo/2016/11/22/20161122130613801542_95.jpg,1.571,未分组,h264,1280x720,25.0,有音频
[BD]原住民族電視,https://stream1.freetv.fun/yuan-zhu-min-zu-dian-shi-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711214934958973_74.png,14.048,未分组,h264,1920x1080,30.0,有音频
[BD]tvbs歡樂,https://stream1.freetv.fun/tvbshuan-le-4.m3u8,网络源,https://epg.pw/media/images/channel/2025/01/28/large/20250128055954129777_18.png,3.228,未分组,h264,1920x1080,30.0,有音频
[BD]八大精彩,https://stream1.freetv.fun/ba-da-jing-cai-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718002502772228_50.png,4.037,未分组,h264,1920x1080,30.0,有音频
[BD]bbc earth *wj,https://stream1.freetv.fun/f372a9b8fcb6a12f6abb306e8d473a0411318f64a035fb6f19a81f4a4ba3798e.ctv,网络源,https://epg.pw/media/images/channel/2023/07/17/large/20230717234812634336_85.jpg,1.725,未分组,h264,1280x720,25.0,有音频
[BD]中天娱樂 *wj,https://stream1.freetv.fun/zhong-tian-yu-le---wj-3.ctv,网络源,https://epg.pw/media/images/channel/2016/01/14/large/20160114210645647968_28.jpg,1.543,未分组,h264,1280x720,25.0,有音频
[BD]靖天戲劇,https://stream1.freetv.fun/jing-tian-xi-ju-6.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211720021890_59.png,7.639,未分组,h264,1920x1080,30.0,有音频
[BD]非凡新聞,https://stream1.freetv.fun/fei-fan-xin-wen-4.ctv,网络源,https://epg.pw/media/images/channel/2016/06/17/large/20160617165249161501_56.png,5.389,未分组,,,,无音频
[BD]民視,https://stream1.freetv.fun/min-shi-7.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/27/large/20221127000500162147_91.jpg,3.457,未分组,h264,1920x1080,30.0,有音频
[BD]東森財經新聞,https://stream1.freetv.fun/dong-sen-cai-jing-xin-wen-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126212851373992_22.jpg,3.952,未分组,h264,1920x1080,30.0,有音频
[BD]民視影劇,https://stream1.freetv.fun/min-shi-ying-ju-3.m3u8,网络源,https://epg.pw/media/images/channel/2022/02/10/large/20220210223252835797_79.png,3.462,未分组,h264,1920x1080,29.97002997002997,有音频
[BD]mezzo live,https://stream1.freetv.fun/mezzo-live-7.m3u8,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814094908863860_80.png,2.849,未分组,h264,1280x720,30.0,有音频
[BD]原住民族電視,https://stream1.freetv.fun/yuan-zhu-min-zu-dian-shi-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711214934958973_74.png,6.056,未分组,h264,1920x1080,30.0,有音频
[BD]eltv生活英語,https://stream1.freetv.fun/fa507f68a450cb28d829c0ca9f0f11c0c28baf1f738e3fe1c4ba1dd2815c7d6e.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/18/large/20230718011639702320_80.jpg,4.117,未分组,h264,1920x1080,30.0,有音频
[BD]龍華經典,https://stream1.freetv.fun/long-hua-jing-dian-5.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724170642383978_17.png,4.781,未分组,h264,1920x1080,30.0,有音频
[HD]好消息2[geo-blocked],https://stream1.freetv.fun/hao-xiao-xi-2-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/12/07/large/20231207034508944601_88.png,0.588,未分组,,,,无音频
[BD]亞洲旅遊,https://stream1.freetv.fun/ya-zhou-lu-you-9.m3u8,网络源,https://epg.pw/media/images/channel/2018/03/11/large/20180311221333244935_31.png,5.192,未分组,h264,1920x1080,30.0,有音频
[BD]博斯無限i,https://stream1.freetv.fun/bo-si-wu-xian-i-2.m3u8,网络源,https://epg.pw/media/images/channel/2016/12/23/large/20161223152025478432_98.jpg,5.446,未分组,h264,1920x1080,30.0,有音频
[BD]公視戲劇,https://stream1.freetv.fun/gong-shi-xi-ju-1.m3u8,网络源,https://epg.pw/media/images/channel/2021/01/11/large/20210111204548266167_97.png,7.607,未分组,h264,1920x1080,30.0,有音频
[BD]中天综合 *c[geo-blocked],https://stream1.freetv.fun/zhong-tian-zong-he---c-1.ctv,网络源,https://epg.pw/media/images/channel/2019/01/15/large/20190115233042115640_98.jpg,1.545,未分组,h264,1280x720,25.0,有音频
[HD]美亚电影,https://stream1.freetv.fun/mei-ya-dian-ying-10.ctv,网络源,https://epg.pw/media/images/channel/2024/01/14/large/20240114154701302621_82.png,2.068,未分组,h264,1280x720,25.0,有音频
[VGA]龍華卡通,https://stream1.freetv.fun/long-hua-qia-tong-3.ctv,网络源,https://epg.pw/media/images/channel/2024/08/14/large/20240814095345451215_38.png,1.224,未分组,h264,1280x720,25.0,有音频
[BD]精選動漫,https://stream1.freetv.fun/jing-xuan-dong-man-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/06/05/large/20230605010526048942_44.jpg,1.394,未分组,h264,1280x720,25.0,有音频
[BD]龍華戲劇,https://stream1.freetv.fun/long-hua-xi-ju-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724170326264507_47.png,5.464,未分组,,,,无音频
[BD]靖天卡通,https://stream1.freetv.fun/jing-tian-qia-tong-8.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211529385804_31.png,6.060,未分组,h264,1920x1080,30.0,有音频
[BD]三立台灣,https://stream1.freetv.fun/san-li-tai-wan-3.ctv,网络源,https://epg.pw/media/images/channel/2023/07/21/large/20230721172357360661_85.png,5.387,未分组,,,,无音频
[HD]寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-2.ctv,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134652233694_13.png,14.386,未分组,h264,1280x720,29.97002997002997,有音频
[HD]博斯运动二,https://stream1.freetv.fun/bo-si-yun-dong-er-1.ctv,网络源,https://epg.pw/media/images/channel/2016/12/31/large/20161231221553445439_57.jpg,15.228,未分组,h264,1280x720,30.0,有音频
[BD]東森財經新聞,https://stream1.freetv.fun/dong-sen-cai-jing-xin-wen-4.m3u8,网络源,https://epg.pw/media/images/channel/2022/11/26/large/20221126212851373992_22.jpg,6.456,未分组,h264,1920x1080,30.0,有音频
[BD]unife tv,https://stream1.freetv.fun/unife-tv-2.m3u8,网络源,https://epg.pw/media/images/channel/2020/10/01/large/20201001123754394603_13.png,1.624,未分组,h264,1920x1080,30.0,有音频
[BD]纬来日本,https://stream1.freetv.fun/wei-lai-ri-ben-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/22/large/20230722105459178241_22.png,11.920,未分组,hevc,1920x1080,30.0,有音频
[BD]靖洋戲劇,https://stream1.freetv.fun/jing-yang-xi-ju-4.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/11/large/20230711224936326578_83.jpg,3.706,未分组,h264,1920x1080,30.0,有音频
[BD]金光布袋戲,https://stream1.freetv.fun/jin-guang-bu-dai-xi-1.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/03/large/20230703010822122677_34.jpeg,6.630,未分组,h264,1920x1080,30.0,有音频
[BD]smart知識,https://stream1.freetv.fun/smartzhi-shi-3.m3u8,网络源,https://epg.pw/media/images/channel/2020/02/21/large/20200221060157435152_28.png,5.128,未分组,h264,1920x1080,30.0,有音频
[HD]寰宇財經 *wj,https://stream1.freetv.fun/huan-yu-cai-jing---wj-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720210902132399_36.png,1.403,未分组,h264,1280x720,25.0,有音频
[BD]靖天卡通 *c[geo-blocked],https://stream1.freetv.fun/jing-tian-qia-tong---c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211529385804_31.png,1.262,未分组,h264,1280x720,25.0,有音频
[BD]華視,https://stream1.freetv.fun/hua-shi-4.ctv,网络源,https://epg.pw/media/images/channel/2022/05/06/large/20220506164257585081_80.png,5.590,未分组,,,,无音频
[BD]靖天育樂,https://stream1.freetv.fun/jing-tian-yu-le-2.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/20/large/20230720211234557699_27.png,8.742,未分组,h264,1920x1080,30.0,有音频
[BD]人間衛視,https://stream1.freetv.fun/ren-jian-wei-shi-2.ctv,网络源,https://epg.pw/media/img/logo/1_164.jpg,5.591,未分组,,,,无音频
[HD]channel 11,https://stream1.freetv.fun/fca0bd28ae8000f3bef263858ee50350cdcee11c4819c3ced4e0b2869ec9c770.m3u8,网络源,https://epg.pw/media/images/channel/2022/08/06/large/20220806161730161952_53.jpg,11.864,未分组,h264,1280x720,25.0,有音频
[BD]寰宇新聞台灣[geo-blocked],https://stream1.freetv.fun/huan-yu-xin-wen-tai-wan-10.m3u8,网络源,https://epg.pw/media/images/channel/2023/07/24/large/20230724134538350977_27.png,8.111,未分组,h264,1920x1080,30.0,有音频
[BD]好消息 2 *c[geo-blocked],https://stream1.freetv.fun/hao-xiao-xi--2--c-1.ctv,网络源,https://epg.pw/media/images/channel/2023/12/07/large/20231207034508944601_88.png,1.280,未分组,h264,1280x720,25.0,有音频
