标准频道名,匹配状态,频道名,地址,来源,检测时间,图标,分组
山东少儿,未匹配-跳过,山东少儿,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000340/index.m3u8?IASHttpSessionId=,济南移动,0,,山东频道
山东少儿,未匹配-跳过,山东少儿,http://123.235.73.237:9901/tsfile/live/0002_54.m3u8?key=txiptv,青岛联通,0,,山东频道
山东生活,未匹配-跳过,山东生活,http://150.138.8.143/00/SNM/CHANNEL00000336/index.m3u8,电信单播,0,,山东频道
山东生活,未匹配-跳过,山东生活,http://192.168.31.2:4022/rtp/239.21.1.175:5002,电信组播,0,,山东频道
山东生活,未匹配-跳过,山东生活,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch10120117100570561699.rsc/70011_Uni.sdp,济南联通,0,,山东频道
山东生活,未匹配-跳过,山东生活,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000336/index.m3u8?IASHttpSessionId=,济南移动,0,,山东频道
山东体育,未匹配-跳过,山东体育,http://150.138.8.143/00/SNM/CHANNEL00000315/index.m3u8,电信单播,0,,山东频道
山东体育,未匹配-跳过,山东体育,http://192.168.31.2:4022/rtp/239.21.1.141:5002,电信组播,0,,山东频道
山东体育,未匹配-跳过,山东体育,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch10111720502861127519.rsc/70066_Uni.sdp,济南联通,0,,山东频道
山东体育,未匹配-跳过,山东体育,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000315/index.m3u8?IASHttpSessionId=,济南移动,0,,山东频道
山东体育,未匹配-跳过,山东体育,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000400/index.m3u8?IASHttpSessionId=,济南移动,0,,山东频道
山东体育,未匹配-跳过,山东体育,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch23112315513709014787.rsc/99848_Uni.sdp,济南联通,0,,山东频道
山东卫视,未匹配-跳过,山东卫视,http://150.138.8.143/00/SNM/CHANNEL00001068/index.m3u8,电信单播,0,,卫视频道
山东卫视,未匹配-跳过,山东卫视,http://192.168.31.2:4022/rtp/239.21.1.87:5002,电信组播,0,,卫视频道
山东卫视,未匹配-跳过,山东卫视,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch15050916441119736372.rsc/70010_Uni.sdp,济南联通,0,,卫视频道
山东卫视,未匹配-跳过,山东卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000301/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
山东卫视,未匹配-跳过,山东卫视,http://123.235.73.237:9901/tsfile/live/0002_17.m3u8?key=txiptv,青岛联通,0,,卫视频道
山东卫视,未匹配-跳过,山东卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225733/1.m3u8,上海移动,0,,卫视频道
山东卫视4K,未匹配-跳过,山东卫视4K,http://192.168.31.2:4022/rtp/239.21.2.179:5002,电信组播,0,,4K频道
山东卫视4K,未匹配-跳过,山东卫视4K,rtsp://112.245.125.45:1554/iptv/import/Tvod/iptv/001/001/ch25081411425529721444.rsc/103166_Uni.sdp,济南联通,0,,4K频道
山东文旅,未匹配-跳过,山东文旅,http://150.138.8.143/00/SNM/CHANNEL00000337/index.m3u8,电信单播,0,,山东频道
山东文旅,未匹配-跳过,山东文旅,http://192.168.31.2:4022/rtp/239.21.1.176:5002,电信组播,0,,山东频道
山东文旅,未匹配-跳过,山东文旅,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch10120117133527564831.rsc/70048_Uni.sdp,济南联通,0,,山东频道
山东文旅,未匹配-跳过,山东文旅,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000337/index.m3u8?IASHttpSessionId=,济南移动,0,,山东频道
山东新闻,未匹配-跳过,山东新闻,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000314/index.m3u8?IASHttpSessionId=,济南移动,0,,山东频道
山东新闻,未匹配-跳过,山东新闻,http://123.235.73.237:9901/tsfile/live/0002_53.m3u8?key=txiptv,青岛联通,0,,山东频道
山东新闻,未匹配-跳过,山东新闻,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch10120117023986249401.rsc/70005_Uni.sdp,济南联通,0,,山东频道
山东新闻,未匹配-跳过,山东新闻,http://192.168.31.2:4022/rtp/239.21.1.140:5002,电信组播,0,,山东频道
山东综合广播,未匹配-跳过,山东综合广播,http://150.138.8.143/00/SNM/CHANNEL00004008/index.m3u8,电信单播,0,,电台广播
山东综合广播,未匹配-跳过,山东综合广播,http://192.168.31.2:4022/rtp/239.21.2.36:5002,电信组播,0,,电台广播
山东综艺,未匹配-跳过,山东综艺,http://150.138.8.143/00/SNM/CHANNEL00000338/index.m3u8,电信单播,0,,山东频道
山东综艺,未匹配-跳过,山东综艺,http://192.168.31.2:4022/rtp/239.21.1.177:5002,电信组播,0,,山东频道
山东综艺,未匹配-跳过,山东综艺,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch11012815051671532768.rsc/69938_Uni.sdp,济南联通,0,,山东频道
山东综艺,未匹配-跳过,山东综艺,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000338/index.m3u8?IASHttpSessionId=,济南移动,0,,山东频道
山东综艺,未匹配-跳过,山东综艺,http://123.235.73.237:9901/tsfile/live/0002_49.m3u8?key=txiptv,青岛联通,0,,山东频道
山西卫视,未匹配-跳过,山西卫视,http://150.138.8.143/00/SNM/CHANNEL00000032/index.m3u8,电信单播,0,,卫视频道
山西卫视,未匹配-跳过,山西卫视,http://192.168.31.2:4022/rtp/239.21.1.33:5002,电信组播,0,,卫视频道
山西卫视,未匹配-跳过,山西卫视,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch10120118303484157828.rsc/70039_Uni.sdp,济南联通,0,,卫视频道
山西卫视,未匹配-跳过,山西卫视,http://123.235.73.237:9901/tsfile/live/0002_34.m3u8?key=txiptv,青岛联通,0,,卫视频道
山西卫视,未匹配-跳过,山西卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226113/1.m3u8,上海移动,0,,卫视频道
陕西卫视,未匹配-跳过,陕西卫视,http://150.138.8.143/00/SNM/CHANNEL00000029/index.m3u8,电信单播,0,,卫视频道
陕西卫视,未匹配-跳过,陕西卫视,http://192.168.31.2:4022/rtp/239.21.1.30:5002,电信组播,0,,卫视频道
陕西卫视,未匹配-跳过,陕西卫视,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch10120118332130518297.rsc/70017_Uni.sdp,济南联通,0,,卫视频道
陕西卫视,未匹配-跳过,陕西卫视,http://123.235.73.237:9901/tsfile/live/0002_35.m3u8?key=txiptv,青岛联通,0,,卫视频道
陕西卫视,未匹配-跳过,陕西卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226086/1.m3u8,上海移动,0,,卫视频道
商河综合,未匹配-跳过,商河综合,http://150.138.8.143/00/SNM/CHANNEL00001008/index.m3u8,电信单播,0,,山东频道
商河综合,未匹配-跳过,商河综合,http://192.168.31.2:4022/rtp/239.21.2.53:5002,电信组播,0,,山东频道
少儿动画,未匹配-跳过,少儿动画,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch11061217221377842336.rsc/70047_Uni.sdp,济南联通,0,,数字频道
莘县综合,未匹配-跳过,莘县综合,http://150.138.8.143/00/SNM/CHANNEL00001047/index.m3u8,电信单播,0,,山东频道
莘县综合,未匹配-跳过,莘县综合,http://192.168.31.2:4022/rtp/239.21.1.211:5002,电信组播,0,,山东频道
深圳卫视,未匹配-跳过,深圳卫视,http://150.138.8.143/00/SNM/CHANNEL00000308/index.m3u8,电信单播,0,,卫视频道
深圳卫视,未匹配-跳过,深圳卫视,http://192.168.31.2:4022/rtp/239.21.1.93:5002,电信组播,0,,卫视频道
深圳卫视,未匹配-跳过,深圳卫视,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch12051116392957055081.rsc/70071_Uni.sdp,济南联通,0,,卫视频道
深圳卫视,未匹配-跳过,深圳卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000308/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
深圳卫视,未匹配-跳过,深圳卫视,http://123.235.73.237:9901/tsfile/live/0002_24.m3u8?key=txiptv,青岛联通,0,,卫视频道
深圳卫视,未匹配-跳过,深圳卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225728/1.m3u8,上海移动,0,,卫视频道
深圳卫视4K,未匹配-跳过,深圳卫视4K,http://123.235.73.237:9901/tsfile/live/0002_47.m3u8?key=txiptv,青岛联通,0,,4K频道
深圳卫视4K,未匹配-跳过,深圳卫视4K,http://150.138.8.132/PLTV/88888888/224/3221227307/521682571.smil/index.m3u8?fmt=ts2hls,电信单播,0,,4K频道
深圳卫视4K,未匹配-跳过,深圳卫视4K,http://192.168.31.2:4022/rtp/239.21.2.158:5002,电信组播,0,,4K频道
深圳卫视4K,未匹配-跳过,深圳卫视4K,http://192.168.31.2:4022/rtp/239.21.2.174:5002,电信组播,0,,4K频道
深圳卫视4K,未匹配-跳过,深圳卫视4K,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch25061910020901468282.rsc/103007_Uni.sdp,济南联通,0,,4K频道
生活时尚,未匹配-跳过,生活时尚,http://150.138.8.143/00/SNM/CHANNEL00002019/index.m3u8,电信单播,0,,他省频道
生活时尚,未匹配-跳过,生活时尚,http://192.168.31.2:4022/rtp/239.21.2.103:5002,电信组播,0,,他省频道
生活时尚,未匹配-跳过,生活时尚,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch16051316300118213959.rsc/69982_Uni.sdp,济南联通,0,,他省频道
生活时尚,未匹配-跳过,生活时尚,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00002019/index.m3u8?IASHttpSessionId=,济南移动,0,,他省频道
生活时尚,未匹配-跳过,生活时尚,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225768/1.m3u8,上海移动,0,,他省频道
收视指南,未匹配-跳过,收视指南,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch11061217035832697899.rsc/70025_Uni.sdp,济南联通,0,,数字频道
寿光蔬菜,未匹配-跳过,寿光蔬菜,http://150.138.8.143/00/SNM/CHANNEL00001045/index.m3u8,电信单播,0,,山东频道
寿光蔬菜,未匹配-跳过,寿光蔬菜,http://192.168.31.2:4022/rtp/239.21.1.218:5002,电信组播,0,,山东频道
寿光综合,未匹配-跳过,寿光综合,http://150.138.8.143/00/SNM/CHANNEL00000702/index.m3u8,电信单播,0,,山东频道
寿光综合,未匹配-跳过,寿光综合,http://150.138.8.143/00/SNM/CHANNEL00001000/index.m3u8,电信单播,0,,山东频道
寿光综合,未匹配-跳过,寿光综合,http://192.168.31.2:4022/rtp/239.21.1.180:5002,电信组播,0,,山东频道
书画,未匹配-跳过,书画,http://150.138.8.143/00/SNM/CHANNEL00000651/index.m3u8,电信单播,0,,数字频道
书画,未匹配-跳过,书画,http://192.168.31.2:4022/rtp/239.21.2.111:5002,电信组播,0,,数字频道
书画,未匹配-跳过,书画,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch21092610331127874295.rsc/92486_Uni.sdp,济南联通,0,,数字频道
四川卫视,未匹配-跳过,四川卫视,http://150.138.8.143/00/SNM/CHANNEL00000348/index.m3u8,电信单播,0,,卫视频道
四川卫视,未匹配-跳过,四川卫视,http://192.168.31.2:4022/rtp/239.21.2.15:5002,电信组播,0,,卫视频道
四川卫视,未匹配-跳过,四川卫视,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch11122400393964414144.rsc/69962_Uni.sdp,济南联通,0,,卫视频道
四川卫视,未匹配-跳过,四川卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000348/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
四川卫视,未匹配-跳过,四川卫视,http://123.235.73.237:9901/tsfile/live/0002_32.m3u8?key=txiptv,青岛联通,0,,卫视频道
四川卫视,未匹配-跳过,四川卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226152/1.m3u8,上海移动,0,,卫视频道
四川卫视4K,未匹配-跳过,四川卫视4K,http://192.168.31.2:4022/rtp/239.21.2.185:5002,电信组播,0,,4K频道
四川卫视4K,未匹配-跳过,四川卫视4K,rtsp://112.245.125.45:1554/iptv/import/Tvod/iptv/001/001/ch25092214084431033201.rsc/103302_Uni.sdp,济南联通,0,,4K频道
四海钓鱼,未匹配-跳过,四海钓鱼,http://150.138.8.143/00/SNM/CHANNEL00000640/index.m3u8,电信单播,0,,数字频道
四海钓鱼,未匹配-跳过,四海钓鱼,http://150.138.8.143/00/SNM/CHANNEL00000674/index.m3u8,电信单播,0,,数字频道
四海钓鱼,未匹配-跳过,四海钓鱼,http://192.168.31.2:4022/rtp/239.21.2.180:5002,电信组播,0,,数字频道
四海钓鱼,未匹配-跳过,四海钓鱼,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch22121315043920146188.rsc/96497_Uni.sdp,济南联通,0,,数字频道
泰山综合,未匹配-跳过,泰山综合,http://150.138.8.143/00/SNM/CHANNEL00001114/index.m3u8,电信单播,0,,山东频道
泰山综合,未匹配-跳过,泰山综合,http://192.168.31.2:4022/rtp/239.21.2.147:5002,电信组播,0,,山东频道
天津卫视,未匹配-跳过,天津卫视,http://150.138.8.143/00/SNM/CHANNEL00000327/index.m3u8,电信单播,0,,卫视频道
天津卫视,未匹配-跳过,天津卫视,http://192.168.31.2:4022/rtp/239.21.1.165:5002,电信组播,0,,卫视频道
天津卫视,未匹配-跳过,天津卫视,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch15050917541659846769.rsc/69974_Uni.sdp,济南联通,0,,卫视频道
天津卫视,未匹配-跳过,天津卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000327/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
天津卫视,未匹配-跳过,天津卫视,http://123.235.73.237:9901/tsfile/live/0002_64.m3u8?key=txiptv,青岛联通,0,,卫视频道
天津卫视,未匹配-跳过,天津卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225742/1.m3u8,上海移动,0,,卫视频道
威海生活,未匹配-跳过,威海生活,http://150.138.8.143/00/SNM/CHANNEL00000275/index.m3u8,电信单播,0,,山东频道
威海生活,未匹配-跳过,威海生活,http://192.168.31.2:4022/rtp/239.21.2.156:5002,电信组播,0,,山东频道
威海综合,未匹配-跳过,威海综合,http://150.138.8.143/00/SNM/CHANNEL00000274/index.m3u8,电信单播,0,,山东频道
威海综合,未匹配-跳过,威海综合,http://192.168.31.2:4022/rtp/239.21.2.155:5002,电信组播,0,,山东频道
潍坊高新,未匹配-跳过,潍坊高新,http://150.138.8.143/00/SNM/CHANNEL00001106/index.m3u8,电信单播,0,,山东频道
潍坊高新,未匹配-跳过,潍坊高新,http://192.168.31.2:4022/rtp/239.21.2.131:5002,电信组播,0,,山东频道
潍坊公共,未匹配-跳过,潍坊公共,http://150.138.8.143/00/SNM/CHANNEL00000217/index.m3u8,电信单播,0,,山东频道
潍坊公共,未匹配-跳过,潍坊公共,http://192.168.31.2:4022/rtp/239.21.2.88:5002,电信组播,0,,山东频道
潍坊生活,未匹配-跳过,潍坊生活,http://150.138.8.143/00/SNM/CHANNEL00000216/index.m3u8,电信单播,0,,山东频道
潍坊生活,未匹配-跳过,潍坊生活,http://192.168.31.2:4022/rtp/239.21.1.78:5002,电信组播,0,,山东频道
潍坊文旅,未匹配-跳过,潍坊文旅,http://150.138.8.143/00/SNM/CHANNEL00000218/index.m3u8,电信单播,0,,山东频道
潍坊文旅,未匹配-跳过,潍坊文旅,http://192.168.31.2:4022/rtp/239.21.2.89:5002,电信组播,0,,山东频道
潍坊综合,未匹配-跳过,潍坊综合,http://150.138.8.143/00/SNM/CHANNEL00000215/index.m3u8,电信单播,0,,山东频道
潍坊综合,未匹配-跳过,潍坊综合,http://192.168.31.2:4022/rtp/239.21.1.77:5002,电信组播,0,,山东频道
文登综合,未匹配-跳过,文登综合,http://192.168.31.2:4022/rtp/239.21.1.174:5002,电信组播,0,,山东频道
文物宝库,未匹配-跳过,文物宝库,http://150.138.8.143/00/SNM/CHANNEL00000658/index.m3u8,电信单播,0,,他省频道
文物宝库,未匹配-跳过,文物宝库,http://192.168.31.2:4022/rtp/239.21.2.109:5002,电信组播,0,,他省频道
文物宝库,未匹配-跳过,文物宝库,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch21092610321303262159.rsc/92509_Uni.sdp,济南联通,0,,他省频道
汶上综合,未匹配-跳过,汶上综合,http://150.138.8.143/00/SNM/CHANNEL00001116/index.m3u8,电信单播,0,,山东频道
汶上综合,未匹配-跳过,汶上综合,http://192.168.31.2:4022/rtp/239.21.2.175:5002,电信组播,0,,山东频道
无棣综合,未匹配-跳过,无棣综合,http://150.138.8.143/00/SNM/CHANNEL00001024/index.m3u8,电信单播,0,,山东频道
无棣综合,未匹配-跳过,无棣综合,http://192.168.31.2:4022/rtp/239.21.1.214:5002,电信组播,0,,山东频道
五星体育,未匹配-跳过,五星体育,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221225732/1.m3u8,上海移动,0,,数字频道
武城综合,未匹配-跳过,武城综合,http://150.138.8.143/00/SNM/CHANNEL00001059/index.m3u8,电信单播,0,,山东频道
武城综合,未匹配-跳过,武城综合,http://192.168.31.2:4022/rtp/239.21.1.239:5002,电信组播,0,,山东频道
武城综艺,未匹配-跳过,武城综艺,http://150.138.8.143/00/SNM/CHANNEL00001060/index.m3u8,电信单播,0,,山东频道
武术世界,未匹配-跳过,武术世界,http://150.138.8.143/00/SNM/CHANNEL00000657/index.m3u8,电信单播,0,,他省频道
武术世界,未匹配-跳过,武术世界,http://192.168.31.2:4022/rtp/239.21.2.96:5002,电信组播,0,,他省频道
IPTV武术,未匹配-跳过,IPTV武术,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch15090915491066711905.rsc/69984_Uni.sdp,济南联通,0,,数字频道
武术世界,未匹配-跳过,武术世界,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch21092610320200462249.rsc/96396_Uni.sdp,济南联通,0,,他省频道
武侠剧场,未匹配-跳过,武侠剧场,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch15090915591653040173.rsc/69952_Uni.sdp,济南联通,0,,数字频道
西藏卫视,未匹配-跳过,西藏卫视,http://150.138.8.143/00/SNM/CHANNEL00000045/index.m3u8,电信单播,0,,卫视频道
西藏卫视,未匹配-跳过,西藏卫视,http://192.168.31.2:4022/rtp/239.21.2.186:5002,电信组播,0,,卫视频道
西藏卫视,未匹配-跳过,西藏卫视,http://192.168.31.2:4022/rtp/239.21.1.46:5002,电信组播,0,,卫视频道
西藏卫视,未匹配-跳过,西藏卫视,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch10120116213780720306.rsc/69953_Uni.sdp,济南联通,0,,卫视频道
西藏卫视,未匹配-跳过,西藏卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000392/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
西藏卫视,未匹配-跳过,西藏卫视,http://123.235.73.237:9901/tsfile/live/0002_41.m3u8?key=txiptv,青岛联通,0,,卫视频道
西藏卫视,未匹配-跳过,西藏卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226012/1.m3u8,上海移动,0,,卫视频道
喜剧影院,未匹配-跳过,喜剧影院,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch15090916165898699737.rsc/70008_Uni.sdp,济南联通,0,,数字频道
戏曲,未匹配-跳过,戏曲,rtsp://112.245.125.39:1554/iptv/import/Tvod/iptv/001/001/ch15090915581648434862.rsc/70031_Uni.sdp,济南联通,0,,数字频道
夏津公共,未匹配-跳过,夏津公共,http://150.138.8.143/00/SNM/CHANNEL00001070/index.m3u8,电信单播,0,,山东频道
夏津公共,未匹配-跳过,夏津公共,http://192.168.31.2:4022/rtp/239.21.1.102:5002,电信组播,0,,山东频道
夏津综合,未匹配-跳过,夏津综合,http://150.138.8.143/00/SNM/CHANNEL00001069/index.m3u8,电信单播,0,,山东频道
夏津综合,未匹配-跳过,夏津综合,http://192.168.31.2:4022/rtp/239.21.1.106:5002,电信组播,0,,山东频道
先锋乒羽,未匹配-跳过,先锋乒羽,http://150.138.8.143/00/SNM/CHANNEL00000650/index.m3u8,电信单播,0,,数字频道
先锋乒羽,未匹配-跳过,先锋乒羽,http://192.168.31.2:4022/rtp/239.21.2.98:5002,电信组播,0,,数字频道
先锋乒羽,未匹配-跳过,先锋乒羽,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch18120514104123291864.rsc/81479_Uni.sdp,济南联通,0,,数字频道
相声小品,未匹配-跳过,相声小品,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch13031310531244319435.rsc/70013_Uni.sdp,济南联通,0,,数字频道
新动漫,未匹配-跳过,新动漫,http://150.138.8.143/00/SNM/CHANNEL00000659/index.m3u8,电信单播,0,,数字频道
新动漫,未匹配-跳过,新动漫,http://192.168.31.2:4022/rtp/239.21.2.93:5002,电信组播,0,,数字频道
新动漫,未匹配-跳过,新动漫,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch21082717351468679466.rsc/92373_Uni.sdp,济南联通,0,,数字频道
新动漫,未匹配-跳过,新动漫,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch18120514112382335432.rsc/81475_Uni.sdp,济南联通,0,,数字频道
新加坡新闻,未匹配-跳过,新加坡新闻,http://192.168.31.2:4022/rtp/239.21.2.165:5002,电信组播,0,,国际频道
新疆卫视,未匹配-跳过,新疆卫视,http://150.138.8.143/00/SNM/CHANNEL00000044/index.m3u8,电信单播,0,,卫视频道
新疆卫视,未匹配-跳过,新疆卫视,http://192.168.31.2:4022/rtp/239.21.2.187:5002,电信组播,0,,卫视频道
新疆卫视,未匹配-跳过,新疆卫视,http://192.168.31.2:4022/rtp/239.21.1.45:5002,电信组播,0,,卫视频道
新疆卫视,未匹配-跳过,新疆卫视,rtsp://112.245.125.47:1554/iptv/import/Tvod/iptv/001/001/ch10120118204473437661.rsc/69942_Uni.sdp,济南联通,0,,卫视频道
新疆卫视,未匹配-跳过,新疆卫视,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000393/index.m3u8?IASHttpSessionId=,济南移动,0,,卫视频道
新疆卫视,未匹配-跳过,新疆卫视,http://123.235.73.237:9901/tsfile/live/0002_42.m3u8?key=txiptv,青岛联通,0,,卫视频道
新疆卫视,未匹配-跳过,新疆卫视,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226088/1.m3u8,上海移动,0,,卫视频道
新泰乡村,未匹配-跳过,新泰乡村,http://150.138.8.143/00/SNM/CHANNEL00001066/index.m3u8,电信单播,0,,山东频道
新泰乡村,未匹配-跳过,新泰乡村,http://192.168.31.2:4022/rtp/239.21.1.248:5002,电信组播,0,,山东频道
新泰综合,未匹配-跳过,新泰综合,http://150.138.8.143/00/SNM/CHANNEL00001029/index.m3u8,电信单播,0,,山东频道
新泰综合,未匹配-跳过,新泰综合,http://192.168.31.2:4022/rtp/239.21.1.210:5002,电信组播,0,,山东频道
星影,未匹配-跳过,星影,rtsp://112.245.125.42:1554/iptv/import/Tvod/iptv/001/001/ch15090916302647677604.rsc/69967_Uni.sdp,济南联通,0,,数字频道
烟台公共,未匹配-跳过,烟台公共,http://150.138.8.143/00/SNM/CHANNEL00000281/index.m3u8,电信单播,0,,山东频道
烟台公共,未匹配-跳过,烟台公共,http://192.168.31.2:4022/rtp/239.21.1.117:5002,电信组播,0,,山东频道
烟台经济,未匹配-跳过,烟台经济,http://150.138.8.143/00/SNM/CHANNEL00000282/index.m3u8,电信单播,0,,山东频道
烟台经济,未匹配-跳过,烟台经济,http://192.168.31.2:4022/rtp/239.21.1.205:5002,电信组播,0,,山东频道
烟台影视,未匹配-跳过,烟台影视,http://150.138.8.143/00/SNM/CHANNEL00000283/index.m3u8,电信单播,0,,山东频道
烟台影视,未匹配-跳过,烟台影视,http://192.168.31.2:4022/rtp/239.21.1.204:5002,电信组播,0,,山东频道
烟台综合,未匹配-跳过,烟台综合,http://150.138.8.143/00/SNM/CHANNEL00000280/index.m3u8,电信单播,0,,山东频道
烟台综合,未匹配-跳过,烟台综合,http://192.168.31.2:4022/rtp/239.21.1.116:5002,电信组播,0,,山东频道
延边卫视,未匹配-跳过,延边卫视,http://150.138.8.143/00/SNM/CHANNEL00000668/index.m3u8,电信单播,0,,卫视频道
延边卫视,未匹配-跳过,延边卫视,http://192.168.31.2:4022/rtp/239.21.2.137:5002,电信组播,0,,卫视频道
延边卫视,未匹配-跳过,延边卫视,rtsp://112.245.125.48:1554/iptv/import/Tvod/iptv/001/001/ch23072116063432685915.rsc/98595_Uni.sdp,济南联通,0,,卫视频道
兖州新闻,未匹配-跳过,兖州新闻,http://150.138.8.143/00/SNM/CHANNEL00001051/index.m3u8,电信单播,0,,山东频道
兖州新闻,未匹配-跳过,兖州新闻,http://192.168.31.2:4022/rtp/239.21.1.224:5002,电信组播,0,,山东频道
央广购物,未匹配-跳过,央广购物,http://150.138.8.143/00/SNM/CHANNEL00000704/index.m3u8,电信单播,0,,央视频道
央广购物,未匹配-跳过,央广购物,rtsp://112.245.125.41:1554/iptv/import/Tvod/iptv/001/001/ch18102919143814079235.rsc/80244_Uni.sdp,济南联通,0,,央视频道
阳信综合,未匹配-跳过,阳信综合,http://150.138.8.143/00/SNM/CHANNEL00001036/index.m3u8,电信单播,0,,山东频道
阳信综合,未匹配-跳过,阳信综合,http://192.168.31.2:4022/rtp/239.21.1.252:5002,电信组播,0,,山东频道
沂水生活,未匹配-跳过,沂水生活,http://150.138.8.143/00/SNM/CHANNEL00001099/index.m3u8,电信单播,0,,山东频道
沂水生活,未匹配-跳过,沂水生活,http://192.168.31.2:4022/rtp/239.21.2.80:5002,电信组播,0,,山东频道
沂水综合,未匹配-跳过,沂水综合,http://150.138.8.143/00/SNM/CHANNEL00001098/index.m3u8,电信单播,0,,山东频道
沂水综合,未匹配-跳过,沂水综合,http://192.168.31.2:4022/rtp/239.21.2.79:5002,电信组播,0,,山东频道
沂源综合,未匹配-跳过,沂源综合,http://150.138.8.143/00/SNM/CHANNEL00001002/index.m3u8,电信单播,0,,山东频道
沂源综合,未匹配-跳过,沂源综合,http://192.168.31.2:4022/rtp/239.21.1.114:5002,电信组播,0,,山东频道
音乐现场,未匹配-跳过,音乐现场,rtsp://112.245.125.38:1554/iptv/import/Tvod/iptv/001/001/ch15090914592145596821.rsc/70070_Uni.sdp,济南联通,0,,数字频道
